,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,day
19,0.04144262295081967,0.09090909090909091,0.28125,0.08452830188679246,0.0004664294943359104,0.4,0.0,0.0,0.5,0.5,0.10964912280701754,0.024896265560165973,0.9043478260869565,0.0,0.13131313131313133,0.6089753900595151,0.3737541528239202,0.18774737566683875,0.0008374026045633272,0.0,0.45454545454545453,0.03333333333333333
20,0.06885245901639345,0.09090909090909091,0.125,0.07698113207547169,0.0027137716034089333,0.2,0.0,0.0,0.5,0.5,0.1118421052631579,0.0,0.05217391304347826,0.0,0.5151515151515151,0.8147016245777673,0.1428571428571513,0.19463087248322147,0.004765958033378937,1.0,0.36363636363636365,0.0
21,0.028852459016393443,0.12121212121212122,0.375,0.13811320754716983,0.004319015967032521,0.4,0.0,0.0,0.5,0.5833333333333334,0.20065789473684212,0.0,0.5565217391304348,0.0,0.030303030303030304,0.7487534180472911,0.3147840531561482,0.32025468938220614,0.008309698822237461,0.0,0.6363636363636364,0.9
22,0.10806557377049181,0.12121212121212122,0.3125,0.1728301886792453,0.002073491115729638,0.4,0.0,0.0,0.5,0.5833333333333334,0.25109649122807015,0.0,0.9826086956521739,0.0,0.16161616161616163,0.8515361106643042,0.25664451827243334,0.22388573395284805,0.005882494839463373,0.0,0.5454545454545454,0.7333333333333333
23,0.11704918032786885,0.09090909090909091,0.46875,0.22339622641509435,0.003196556417676103,0.4,0.0,0.5,0.75,0.5833333333333334,0.22807017543859648,0.1825726141078838,0.4434782608695652,0.0,1.0,0.7917001769342114,0.09468438538206278,0.24797797281018757,0.0059112123499079315,0.0,0.36363636363636365,0.8666666666666667
24,0.03836065573770492,0.12121212121212122,0.375,0.21283018867924527,0.00406520563180298,0.4,0.0,0.0,0.5,0.5833333333333334,0.3092105263157895,0.0,0.8434782608695652,0.0,0.4595959595959596,0.27666076885957513,0.27242524916943595,0.4166236448115643,0.007650344782430397,0.0,0.36363636363636365,0.03333333333333333
25,0.06740983606557377,0.09090909090909091,0.3125,0.2,0.0025920153328095595,0.0,0.0,0.0,0.5,0.6666666666666666,0.15570175438596492,0.2551867219917012,0.8347826086956521,0.0,0.16161616161616163,0.8238700337783535,0.27823920265781216,0.36843916709688523,0.004554597156506986,0.0,0.7272727272727273,0.06666666666666667
26,0.05311475409836065,0.12121212121212122,0.28125,0.14641509433962263,0.006469437661698082,0.0,0.0,0.0,0.75,0.5,0.11074561403508772,0.19294605809128632,0.6695652173913044,0.0,0.050505050505050504,0.986327810841245,0.2923588039867123,0.2909998279125796,0.011385918541058573,1.0,0.18181818181818182,0.6666666666666666
27,0.026295081967213113,0.12121212121212122,0.125,0.07547169811320754,0.0027137716034089333,0.2,0.0,0.0,0.5,0.5,0.10964912280701754,0.0,0.4956521739130435,0.0,0.7323232323232324,0.5740710953836219,0.1337209302325584,0.17914300464636035,0.0021239470724795503,1.0,0.18181818181818182,0.7333333333333333
28,0.06465573770491803,0.09090909090909091,0.21875,0.12377358490566037,0.12871515635382977,0.0,0.0,0.5,0.5,0.5,0.11074561403508772,0.13070539419087138,0.6956521739130435,0.0,0.26262626262626265,0.8351294836737982,0.436877076411966,0.423507141627947,0.2389308355991449,0.0,0.5454545454545454,0.7
29,0.017049180327868854,0.06060606060606061,0.125,0.03245283018867925,0.0027380017070107988,0.0,0.0,0.0,0.5,0.4166666666666667,0.047149122807017545,0.0,0.4782608695652174,0.0,0.5303030303030303,0.5964291458902965,0.132059800664456,0.1648597487523662,0.005133542167069286,0.0,0.36363636363636365,0.23333333333333334
30,0.09967213114754099,0.06060606060606061,0.25,0.150188679245283,0.003813212554343579,0.0,0.0,0.0,0.5,0.5833333333333334,0.21820175438596492,0.0,0.8869565217391304,0.0,0.26262626262626265,0.8917484317194735,0.4086378737541539,0.32369643779039753,0.007005923848054503,0.0,0.45454545454545453,0.16666666666666666
31,0.07934426229508197,0.18181818181818182,0.3125,0.2181132075471698,0.005363939184862969,0.0,0.0,0.0,0.75,0.5833333333333334,0.1425438596491228,0.32987551867219916,0.5826086956521739,0.0,0.025252525252525252,0.6672028309474048,0.3239202657807293,0.3908105317501291,0.010308437549178737,0.0,1.0,0.9333333333333333
32,0.020065573770491802,0.09090909090909091,0.125,0.06792452830188679,0.005257326729014761,0.0,0.0,0.0,0.5,0.5,0.09868421052631579,0.0,0.4782608695652174,0.0,0.7424242424242424,0.43413221811163116,0.16362126245847297,0.13612114954396834,0.010008626740137545,0.0,0.7272727272727273,0.5
33,0.02459016393442623,0.12121212121212122,0.34375,0.09132075471698113,0.003947083876743886,0.0,0.0,0.0,0.5,0.5,0.08442982456140351,0.0912863070539419,0.6869565217391305,0.0,0.15656565656565657,0.33874859256876383,0.2018272425249233,0.2101187403200826,0.007522839036056558,0.0,0.9090909090909091,0.6
34,0.04131147540983607,0.09090909090909091,0.125,0.06792452830188679,0.051310878892490426,0.2,0.0,0.0,1.0,0.3333333333333333,0.09868421052631579,0.0,0.30434782608695654,0.0,0.3484848484848485,0.3363358533054534,0.04734219269103139,0.1653760110135949,0.05319516764708247,1.0,0.2727272727272727,0.4
35,0.12918032786885245,0.09090909090909091,0.34375,0.18188679245283018,0.013219338772587757,0.2,0.0,0.25,0.75,0.75,0.2642543859649123,0.0,0.6695652173913044,0.0,0.19696969696969696,0.6670419816631789,0.25747508305647865,0.514713474445018,0.017266115979686383,0.0,1.0,0.9666666666666667
36,0.04885245901639344,0.09090909090909091,0.21875,0.12528301886792453,0.003624823498839075,0.0,0.0,0.0,0.5,0.5833333333333334,0.13596491228070176,0.08713692946058091,0.4608695652173913,0.0,0.5757575757575758,0.864564902686178,0.1586378737541539,0.21700223713646533,0.0067784811653335995,0.0,0.9090909090909091,0.06666666666666667
37,0.05901639344262295,0.15151515151515152,0.4375,0.23849056603773586,0.01124276807126558,0.4,0.0,0.75,0.5,0.6666666666666666,0.34649122807017546,0.0,0.8782608695652174,0.0,0.10606060606060606,0.0907189963004612,0.42691029900332783,0.37360178970917224,0.018788144033247984,1.0,0.2727272727272727,0.9666666666666667
38,0.028852459016393443,0.12121212121212122,0.3125,0.10467924528301886,0.004051879074821954,0.4,0.0,0.0,0.5,0.5,0.15208333333333332,0.0,0.9652173913043478,0.0,0.1111111111111111,0.22486729934050925,0.13455149501661554,0.3161245912923765,0.007533177339816599,1.0,0.18181818181818182,0.8333333333333334
39,0.06426229508196721,0.12121212121212122,0.3125,0.1471698113207547,0.008569581891389772,0.4,0.0,0.0,0.75,0.6666666666666666,0.2138157894736842,0.0,0.7739130434782608,0.0,0.29292929292929293,0.597876789448285,0.2973421926910314,0.3460678024436414,0.012167034825150566,0.0,0.36363636363636365,0.43333333333333335
40,0.02937704918032787,0.09090909090909091,0.125,0.09207547169811321,0.0034406747114648977,0.0,0.0,0.0,0.5,0.4166666666666667,0.07894736842105263,0.1037344398340249,0.4782608695652174,0.0,0.5909090909090909,0.600611227280036,0.20348837209302573,0.22560660815694372,0.00915743973056083,1.0,0.18181818181818182,0.6
41,0.08065573770491803,0.12121212121212122,0.46875,0.22037735849056603,0.003957987423364726,0.4,0.0,0.0,0.75,0.5833333333333334,0.3201754385964912,0.0,0.7391304347826086,0.0,0.25757575757575757,0.9182885636158876,0.3455149501661199,0.33574255721906726,0.008464773378638078,0.0,0.6363636363636364,0.1
42,0.06688524590163934,0.12121212121212122,0.3125,0.19245283018867926,0.006374940257650807,0.4,0.0,0.0,0.5,0.5833333333333334,0.27960526315789475,0.0,0.8782608695652174,0.0,0.16666666666666666,0.8967347595303202,0.2342192691029974,0.264154190328687,0.01028546354082309,0.0,0.45454545454545453,0.6
43,0.04760655737704918,0.09090909090909091,0.3125,0.09283018867924528,0.0004749100305965633,0.4,0.0,0.0,0.5,0.5833333333333334,0.09758771929824561,0.07053941908713693,0.9217391304347826,0.0,0.6818181818181818,0.6252211677658065,0.11129568106312249,0.14988814317673377,0.001225663345773759,0.0,0.5454545454545454,1.0
44,0.08262295081967214,0.09090909090909091,0.125,0.08679245283018867,0.0012708689339178442,0.2,0.0,0.0,0.75,0.5,0.12609649122807018,0.0,0.05217391304347826,0.0,0.5151515151515151,0.8079459546405028,0.15199335548173235,0.24969884701428324,0.0038355106949752396,1.0,0.2727272727272727,0.7
45,0.02675409836065574,0.09090909090909091,0.3125,0.10113207547169811,0.004500741744046512,0.0,0.0,0.0,0.5,0.5833333333333334,0.11293859649122807,0.06431535269709543,0.7391304347826086,0.0,0.20707070707070707,0.42866334244812915,0.29900332225913384,0.21528136293236966,0.00838666175022888,0.0,0.45454545454545453,0.8666666666666667
46,0.0898360655737705,0.12121212121212122,0.3125,0.18641509433962264,0.00331952419345557,0.4,0.0,0.0,1.0,0.5,0.21271929824561403,0.10995850622406639,0.3652173913043478,0.0,0.5757575757575758,0.8553964934856032,0.1860465116279089,0.20667699191189123,0.006144398534717747,0.0,0.45454545454545453,0.8
47,0.03409836065573771,0.12121212121212122,0.28125,0.150188679245283,0.004228153078525526,0.0,0.0,0.0,0.75,0.5,0.09320175438596491,0.23651452282157676,0.5478260869565217,0.0,0.9949494949494949,0.42190767251085326,0.15531561461794902,0.21700223713646533,0.008441799370282431,0.0,0.5454545454545454,0.6666666666666666
48,0.021901639344262296,0.09090909090909091,0.21875,0.09735849056603774,0.0033794936998701873,0.0,0.0,0.0,1.0,0.5,0.05482456140350877,0.16390041493775934,0.3826086956521739,0.0,0.8434343434343434,0.522438475148782,0.19019933554817087,0.16021338840130786,0.006258119876078199,0.0,0.6363636363636364,0.13333333333333333
49,0.04918032786885246,0.06060606060606061,0.125,0.05584905660377359,0.002329118708729319,0.0,0.0,0.0,0.5,0.5,0.08114035087719298,0.0,0.3652173913043478,0.0,0.5858585858585859,0.8550747949171625,0.10963455149502006,0.17570125623816898,0.004154849411118731,0.0,0.7272727272727273,0.9666666666666667
50,0.05380065573770492,0.12121212121212122,0.3125,0.1829433962264151,0.007292049678981415,0.4,0.0,0.0,0.5,0.6666666666666666,0.2657894736842105,0.0,0.991304347826087,0.0,0.15151515151515152,0.3157471449252079,0.264119601328912,0.42574427809327137,0.00875079978266588,0.0,0.9090909090909091,0.5333333333333333
51,0.05088524590163934,0.12121212121212122,0.3125,0.18037735849056605,0.00569892036715876,0.0,0.0,0.0,0.75,0.5833333333333334,0.11513157894736842,0.27800829875518673,0.6434782608695652,0.0,0.13131313131313133,0.5887083802477101,0.3878737541528204,0.30648769574944074,0.011288279005547075,1.0,0.0,0.5
52,0.031475409836065574,0.09090909090909091,0.125,0.06566037735849056,0.0019262932363483052,0.2,0.0,0.0,0.5,0.5,0.09539473684210527,0.0,0.0782608695652174,0.0,0.5303030303030303,0.6581952710310446,0.1328903654485131,0.16193426260540356,0.0035598225947074775,0.0,0.7272727272727273,0.5333333333333333
53,0.057049180327868855,0.15151515151515152,0.40625,0.23471698113207548,0.0024102895557955683,0.4,0.0,0.0,0.5,0.5833333333333334,0.26864035087719296,0.13692946058091288,0.9130434782608695,0.0,0.32323232323232326,0.6154093614283389,0.5307308970099717,0.5164343486491138,0.006331636702816269,1.0,0.09090909090909091,0.5
54,0.02819672131147541,0.12121212121212122,0.125,0.07849056603773585,0.004642487850117425,0.2,0.0,0.0,0.5,0.5,0.11403508771929824,0.0,0.4260869565217391,0.0,0.6666666666666666,0.9303522599324395,0.1428571428571513,0.14128377215625537,1.0338303760041077e-05,0.0,0.9090909090909091,0.13333333333333333
55,0.04721311475409836,0.15151515151515152,0.25,0.1169811320754717,0.005282162585206674,0.0,0.0,0.0,0.75,0.5,0.13706140350877194,0.06224066390041494,0.3652173913043478,0.971712158808933,0.6666666666666666,0.924722534984723,0.1486710963455157,0.137842023748064,0.00528287322138099,0.0,0.36363636363636365,0.13333333333333333
56,0.06373770491803278,0.09090909090909091,0.25,0.1290566037735849,0.003925276783502207,0.4,0.0,0.0,0.5,0.5,0.1875,0.0,0.1391304347826087,0.9856079404466501,0.6818181818181818,0.6261862634711284,0.10465116279070097,0.24797797281018757,0.007293098952500089,0.0,0.36363636363636365,0.16666666666666666
57,0.022885245901639345,0.09090909090909091,0.125,0.06716981132075471,0.0040464273015115345,0.0,0.0,0.0,0.75,0.5,0.09758771929824561,0.0,0.591304347826087,0.0,0.2878787878787879,0.4326845745536427,0.28322259136213124,0.13440027533987264,0.007522839036056558,1.0,0.09090909090909091,0.5666666666666667
58,0.06098360655737705,0.15151515151515152,0.3125,0.2120754716981132,0.005857021793160932,0.4,0.0,0.0,0.5,0.5833333333333334,0.3081140350877193,0.0,0.8869565217391304,0.0,0.09090909090909091,0.9363036834486083,0.46013289036544724,0.4200653932197556,0.010956304584807978,0.0,0.6363636363636364,0.8666666666666667
59,0.09901573770491803,0.15151515151515152,0.40625,0.23169811320754716,0.0033922145042611664,0.4,0.0,0.0,0.5,0.6666666666666666,0.3366228070175439,0.0,0.991304347826087,0.0,0.3686868686868687,0.7255911211195092,0.3870431893687751,0.48717948717948717,0.0054528808832127774,0.0,0.6363636363636364,0.1
60,0.08032786885245902,0.09090909090909091,0.21875,0.1630188679245283,0.005365150690043063,0.0,0.0,0.5,0.75,0.5833333333333334,0.13706140350877194,0.1887966804979253,0.5391304347826087,0.0,0.6262626262626263,0.9227923435740678,0.19518272425248998,0.36499741868869384,0.01042330759095697,0.0,0.7272727272727273,0.4666666666666667
61,0.041704918032786885,0.15151515151515152,0.25,0.11547169811320755,0.0027464822432714518,0.0,0.0,0.0,0.75,0.5,0.06798245614035088,0.1887966804979253,0.6086956521739131,0.0,0.5404040404040404,0.6414669454720865,0.18272425249169225,0.13440027533987264,0.005717081979302716,1.0,0.18181818181818182,0.7333333333333333
62,0.04590163934426229,0.09090909090909091,0.28125,0.11547169811320755,0.0050241119818468065,0.0,0.0,0.0,0.5,0.5,0.10855263157894737,0.11203319502074689,0.5826086956521739,0.0,0.6262626262626263,0.9012385394885004,0.1744186046511683,0.24281535019790054,0.007884679667657995,1.0,0.0,0.43333333333333335
63,0.04590163934426229,0.09090909090909091,0.25,0.06716981132075471,0.0007753633152596952,0.4,0.0,0.5,0.5,0.5833333333333334,0.09758771929824561,0.0,0.8173913043478261,0.0,0.6111111111111112,0.741354350973134,0.1810631229235898,0.18946824987093444,0.0014898644418636976,1.0,0.2727272727272727,0.3
64,0.014950819672131148,0.09090909090909091,0.25,0.08830188679245284,0.006639654139501187,0.0,0.0,0.0,0.25,0.5,0.09649122807017543,0.06016597510373444,0.8260869565217391,0.0,0.2222222222222222,0.47193179990349,0.6162790697674416,0.19635174668731717,0.010371616072156765,0.0,1.0,0.9666666666666667
65,0.18688524590163935,0.12121212121212122,0.40625,0.26943396226415095,0.004045821548921488,0.4,0.0,0.25,0.5,0.6666666666666666,0.28289473684210525,0.2053941908713693,0.9130434782608695,0.0,0.5757575757575758,0.8518578092327449,0.2076411960132877,0.43727413526071246,0.010279720038734178,0.0,1.0,0.36666666666666664
66,0.013639344262295083,0.06060606060606061,0.125,0.03245283018867925,0.00508468724085147,0.0,0.0,0.0,0.5,0.4166666666666667,0.047149122807017545,0.0,0.4260869565217391,0.0,0.9444444444444444,0.4711275534823827,0.20348837209302573,0.12063328170710721,0.009494008952971056,1.0,0.2727272727272727,0.4
67,0.04786885245901639,0.12121212121212122,0.125,0.08981132075471698,0.004264498233928324,0.2,0.0,0.0,0.5,0.5,0.13048245614035087,0.0,0.34782608695652173,0.0,0.8888888888888888,0.887888048898186,0.1337209302325584,0.18602650146274308,0.0079363711864582,0.0,0.8181818181818182,0.26666666666666666
68,0.049741639344262296,0.09090909090909091,0.3125,0.0890566037735849,0.0007396239124469436,0.4,0.0,0.0,0.5,0.5833333333333334,0.09649122807017543,0.06224066390041494,0.9043478260869565,0.0,0.1414141414141414,0.6281164548817721,0.4318936877076469,0.18430562725864738,0.0010705887893731427,1.0,0.36363636363636365,0.1
69,0.04590163934426229,0.06060606060606061,0.125,0.036226415094339624,0.0027380017070107988,0.0,0.0,0.0,0.5,0.3333333333333333,0.05263157894736842,0.0,0.2608695652173913,0.0,0.7222222222222222,0.708541096992122,0.18272425249169225,0.16021338840130786,0.0022158431059021376,1.0,0.2727272727272727,0.9
70,0.05527868852459016,0.12121212121212122,0.3125,0.1479245283018868,0.008432076053449186,0.0,0.0,0.0,0.5,0.5,0.13815789473684212,0.14522821576763487,0.5826086956521739,0.0,0.13131313131313133,0.5890300788161508,0.3936877076411966,0.2909998279125796,0.012347380790742393,0.0,0.9090909090909091,0.4
71,0.049836065573770495,0.06060606060606061,0.1875,0.07320754716981132,0.002774346862413597,0.0,0.0,0.0,0.5,0.5,0.10635964912280702,0.0,0.3565217391304348,0.0,0.5757575757575758,0.8613479170017718,0.1918604651162851,0.21356048872827396,0.00511056815871364,1.0,0.18181818181818182,0.8
72,0.0045901639344262295,0.06060606060606061,0.125,0.02339622641509434,0.0033922145042611664,0.0,0.0,0.0,0.5,0.3333333333333333,0.03399122807017544,0.0,0.3739130434782609,0.0,0.8434343434343434,0.5529998391507096,0.16777408637874675,0.11374978489072449,0.0062822425848516284,1.0,0.09090909090909091,0.6
73,0.033704918032786885,0.12121212121212122,0.3125,0.15773584905660376,0.0031602112622733046,0.4,0.0,0.0,0.5,0.5,0.22916666666666666,0.0,0.9565217391304348,0.0,0.1111111111111111,0.20202670098117934,0.13538205980067264,0.3409051798313543,0.005450583482377212,0.0,0.8181818181818182,0.4666666666666667
74,0.06885245901639345,0.06060606060606061,0.125,0.05660377358490566,0.0018657179773436416,0.0,0.0,0.0,0.75,0.5,0.08223684210526316,0.0,0.16521739130434782,0.9826302729528535,0.5606060606060606,0.7448930352259923,0.17275747508305406,0.31853381517811047,0.004765958033378937,0.0,0.45454545454545453,0.6333333333333333
75,0.03212459016393442,0.06060606060606061,0.125,0.07169811320754717,0.0030166478984322517,0.2,0.0,0.0,0.5,0.4166666666666667,0.10416666666666667,0.0,0.1826086956521739,0.0,0.5909090909090909,0.5948206530480934,0.21262458471760678,0.1929099982791258,0.005570048325826576,1.0,0.09090909090909091,0.8
76,0.02662295081967213,0.12121212121212122,0.3125,0.1509433962264151,0.001972936185781896,0.4,0.0,0.0,0.5,0.5,0.21929824561403508,0.0,0.9043478260869565,0.0,0.9949494949494949,0.331027826926166,0.1752491694352136,0.18602650146274308,0.003396707135382385,0.0,0.8181818181818182,0.43333333333333335
77,0.03722006557377049,0.06060606060606061,0.125,0.05660377358490566,0.0031771723347946107,0.0,0.0,0.0,0.5,0.5,0.08223684210526316,0.0,0.3826086956521739,0.0,0.6666666666666666,0.8790413382660404,0.1436877076411966,0.11030803648253312,0.003667800433979018,0.0,0.5454545454545454,0.5666666666666667
78,0.03429508196721311,0.09090909090909091,0.25,0.11622641509433962,0.007493765291466945,0.0,0.0,0.0,0.5,0.5,0.16885964912280702,0.0,0.8173913043478261,0.0,0.15151515151515152,0.3804085571819215,0.2715946843853906,0.33057993460678026,0.00925622796649011,0.0,1.0,0.5333333333333333
79,0.020721311475409836,0.09090909090909091,0.25,0.08,0.0043408230602742,0.0,0.0,0.0,0.5,0.5,0.1162280701754386,0.0,0.7739130434782608,0.0,0.18686868686868688,0.3297410326524035,0.3870431893687751,0.18430562725864738,0.008081107439098775,0.0,0.5454545454545454,0.6666666666666666
80,0.09967213114754099,0.12121212121212122,0.3125,0.20679245283018868,0.01735057143670582,0.4,0.0,0.0,0.5,0.75,0.30043859649122806,0.0,0.8521739130434782,0.0,0.26262626262626265,0.805854913945633,0.4144518272425301,0.40974014799518155,0.04596869331881376,0.0,0.45454545454545453,0.7333333333333333
81,0.03934426229508197,0.12121212121212122,0.34375,0.21509433962264152,0.014707672886332344,0.0,0.0,0.0,0.75,0.5833333333333334,0.1962719298245614,0.21991701244813278,0.6173913043478261,0.0,0.20707070707070707,0.3575679588225802,0.2973421926910314,0.42178626742385134,0.014070431417415907,0.0,0.7272727272727273,0.26666666666666666
82,0.03540983606557377,0.06060606060606061,0.1875,0.06716981132075471,0.00019626383917511036,0.4,0.0,0.0,0.5,0.5,0.07675438596491228,0.03941908713692946,0.9130434782608695,0.0,0.7222222222222222,0.7140099726556239,0.1818936877076469,0.13267940113577698,0.0008603766129189741,0.0,0.36363636363636365,0.8666666666666667
83,0.02622950819672131,0.06060606060606061,0.125,0.036226415094339624,0.0026168511890014715,0.0,0.0,0.0,0.75,0.5,0.05263157894736842,0.0,0.23478260869565218,0.0,0.6313131313131313,0.6355155219559293,0.11877076411960114,0.09137842023748063,0.00481190605009023,0.0,0.45454545454545453,0.8
84,0.03212983606557377,0.12121212121212122,0.1875,0.12075471698113208,0.00617080163480509,0.0,0.0,0.0,0.5,0.5,0.17543859649122806,0.0,0.5391304347826087,0.0,0.7424242424242424,0.43767090236447803,0.16029900332226812,0.20839786611598693,0.009391774615788427,0.0,0.5454545454545454,0.8
85,0.022295081967213116,0.09090909090909091,0.3125,0.1079245283018868,0.0017488077274646406,0.4,0.0,0.0,0.5,0.5,0.15679824561403508,0.0,0.8,0.0,0.15151515151515152,0.39810197844619005,0.27491694352159546,0.22732748236103942,0.0031658183514081343,0.0,0.7272727272727273,0.7333333333333333
86,0.032262295081967214,0.09090909090909091,0.28125,0.07977358490566037,0.00046764099951600367,0.8,0.0,0.0,0.5,0.5,0.11589912280701754,0.0,0.9565217391304348,0.0,0.6262626262626263,0.9244008364162823,0.18936877076412556,0.18602650146274308,0.0013945223071877631,0.0,0.36363636363636365,0.7
